customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnProbability,PredictedChurn,RiskLevel,HighValueCustomer,RetentionPriority,RecommendedAction
9705-IOVQQ,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,0,0.43344006917554956,0,Medium Risk,True,Monitor,Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
1015-OWJKI,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,0,0.3989256086519148,0,Medium Risk,False,Monitor,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement
2040-XBAVJ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,0,0.08023168235036987,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
8887-IPQNC,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,0,0.6239797838058709,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Offer trial or discounted technical support
8646-JCOMS,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,0,0.19698271712905763,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer | Promote bundled online security services
1222-KJNZD,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,0,0.1131451172981946,0,Low Risk,False,Low Priority,Offer incentive to move to a long-term contract
0106-GHRQR,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,0,0.6070900759214097,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Offer trial or discounted technical support | Promote bundled online security services
3768-VHXQO,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.85,1583.5,0,0.01170906380444426,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
8952-WCVCD,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,0,0.38608019157891027,0,Medium Risk,True,Monitor,Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,0,0.015072279063116902,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
3963-RYFNS,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,0,0.11851145680869722,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
8540-ZQGEA,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,0,0.014719275674284339,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
1320-REHCS,Male,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,0,0.7190495155110399,1,High Risk,True,Priority 2,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer
4137-JOPHL,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,0,0.171248397514563,0,Low Risk,False,Low Priority,Promote bundled online security services
7801-CEDNV,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,0,0.1563665925380265,0,Low Risk,False,Low Priority,Offer trial or discounted technical support
2057-BOYKM,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,0,0.07239944900080508,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
3658-QQJYD,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,0,0.11549460554837664,0,Low Risk,False,Low Priority,Offer trial or discounted technical support
1803-BGNBD,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,0,0.5386050035921169,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement
0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,0,0.1751665286603418,0,Low Risk,False,Low Priority,Promote bundled online security services
6950-TWMYB,Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,0,0.09168740892696722,0,Low Risk,False,Low Priority,Promote bundled online security services
5848-FHRFC,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,0,0.008001735897259736,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
2243-FNMMI,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,415.4,0,0.2265141092539311,0,Low Risk,False,Low Priority,Offer incentive to move to a long-term contract
2511-MORQY,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,0,0.10262512528237262,0,Low Risk,False,Low Priority,Offer trial or discounted technical support | Promote bundled online security services
5356-KZCKT,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.45,1513.6,0,0.024172863879548867,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
9470-XCCEM,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,0,0.6451012759112031,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Offer trial or discounted technical support | Promote bundled online security services
6519-CFDBX,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,0,0.7283760965181274,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement
3902-MIVLE,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,0,0.027772738116602285,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
0409-WTMPL,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,0,0.364446275861477,0,Medium Risk,True,Monitor,Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
8763-KIAFH,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,0,0.10034594430805889,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
3669-WHAFY,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,0,0.1317431637430526,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
3055-VTCGS,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,0,0.0861616063861068,0,Low Risk,False,Low Priority,Offer trial or discounted technical support | Promote bundled online security services
3144-KMTWZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,0,0.47631397543643467,0,Medium Risk,True,Monitor,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
2007-QVGAW,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.35,1292.65,0,0.009064313608482028,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
5207-PLSTK,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,0,0.5319629869716163,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Offer trial or discounted technical support
2307-FYNNL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,0,0.260465981425808,0,Medium Risk,True,Monitor,Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer
5605-XNWEN,Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,1802.55,0,0.015648088420992134,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
2155-AMQRX,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,0,0.3926705068541186,0,Medium Risk,False,Monitor,Offer incentive to move to a long-term contract | Promote bundled online security services
6181-AXXYF,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1859.1,0,0.007866479355504314,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
5091-HFAZW,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,0,0.7995511643538484,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement
2519-LBNQL,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,6339.45,0,0.589558282247047,1,High Risk,True,Priority 2,Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
8623-ULFNQ,Female,1,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,0,0.6106876557492906,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Promote bundled online security services
1568-LJSZU,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,6392.85,0,0.041655350741451595,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
7789-HKSBS,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4599.15,0,0.527889161575094,1,High Risk,True,Priority 2,Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support
7416-CKTEP,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1134.25,0,0.01815102878624187,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
2586-CWXVV,Male,0,Yes,No,54,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.4,1621.35,0,0.25999992354650053,0,Medium Risk,False,Monitor,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Offer trial or discounted technical support
2348-KCJLT,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.2,0,0.1043945674289542,0,Low Risk,False,Low Priority,Offer trial or discounted technical support
8401-EMUWF,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,0,0.28075797933436053,0,Medium Risk,False,Monitor,Offer incentive to move to a long-term contract | Offer trial or discounted technical support
4193-IBKSW,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1769.6,0,0.007702218993901381,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
5377-NDTOU,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,6293.75,0,0.02719935744612537,0,Low Risk,True,Low Priority,Conduct plan review or provide personalized retention offer
2474-LCNUE,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,0,0.5846319492717107,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Promote bundled online security services
0839-QNXME,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,578.5,0,0.03967786396185482,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
3506-OVLKD,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.2,954.9,0,0.0816632765135647,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
6650-VJONK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,0,0.6688357125857091,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Offer trial or discounted technical support
2178-PMGCJ,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,0,0.6957034572632794,1,High Risk,False,Priority 3,Offer incentive to move to a long-term contract | Offer trial or discounted technical support | Promote bundled online security services
7492-TAFJD,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280.0,0,0.17429733437306127,0,Low Risk,False,Low Priority,Provide proactive onboarding and early engagement | Offer trial or discounted technical support
2773-MADBQ,Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.1,1901.25,0,0.10357347385590755,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
6016-LVTJQ,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,716.4,0,0.10869404403882577,0,Low Risk,False,Low Priority,Offer incentive to move to a long-term contract
7860-KSUGX,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.45,4720.0,0,0.01744296913133518,0,Low Risk,False,Low Priority,Offer trial or discounted technical support
8966-KZXXA,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,930.95,0,0.033688092532903856,0,Low Risk,False,Low Priority,Use loyalty and customer-engagement campaign
